GEOID,sovi,rank
g21223,-0.21971436441754516,2468.0
g21225,0.07537318803700956,1257.0
g21227,-0.19706051957341553,2419.0
g21229,-0.03169619798571834,1780.0
g21231,0.3478384993358304,336.0
g21233,0.06149526310224873,1317.0
g21235,0.33048039102236754,371.0
g21237,0.7724160036825396,38.0
g21239,-0.3488932330996952,2775.0
g22001,0.17078492868329914,844.0
g22003,0.04473893787830216,1401.0
g22005,-0.48332133270427635,2948.0
g22007,0.0615443018305252,1316.0
g22009,0.34771139023060366,337.0
g22011,-0.13940583498714382,2239.0
g22013,0.5005848572558526,140.0
g22015,-0.21193297379300893,2450.0
g22017,0.13104926546467272,1009.0
g22019,-0.07158996951913331,1968.0
g22021,0.11366693987797336,1093.0
g22023,-0.33370294000138945,2744.0
g22025,0.178910983020224,816.0
g22027,0.31376616637077664,405.0
g22029,0.48360514735126986,151.0
g22031,0.2867370352503065,477.0
g22033,-0.1942966330236553,2412.0
g22035,0.7851804768311426,31.0
g22037,0.09311776943416769,1174.0
g22039,0.30285862895281873,428.0
g22041,0.41340369330716914,235.0
g22043,-0.09288763898800204,2066.0
g22045,0.0967742012595558,1158.0
g22047,0.033262077712444604,1451.0
g22049,0.16262202147257218,881.0
g22051,-0.07493816194678865,1984.0
g22053,0.07904780524567534,1235.0
g22055,-0.26662481487793227,2597.0
g22057,-0.060926972283526296,1917.0
g22059,-0.0800146743146631,2008.0
g22061,0.04568163346443524,1399.0
g22063,-0.34514669685031263,2769.0
g22065,0.4006886110525153,252.0
g22067,0.4626237631107672,178.0
g22069,0.232238582970594,632.0
g22071,0.1118786075610527,1098.0
g22073,0.05922379065538329,1326.0
g22075,-0.3416012018125264,2762.0
g22077,0.0846200007213021,1210.0
g22079,0.13323928686558267,1002.0
g22081,0.3111646194457787,409.0
g22083,0.2614552410088963,545.0
g22085,0.23364709652683943,628.0
g22087,-0.12488496761346501,2198.0
g22089,-0.3306095668562071,2736.0
g22091,0.3655611902304021,302.0
g22093,0.033482264134178395,1447.0
g22095,-0.048943319993886944,1856.0
g22097,0.32348946681678087,388.0
g22099,0.0854402622840246,1203.0
g22101,0.15150036413634113,928.0
g22103,-0.41696561600264503,2877.0
g22105,0.0011036350861981722,1608.0
g22107,0.6765203271779241,63.0
g22109,-0.0985192077668431,2093.0
g22111,0.21480642152472584,686.0
g22113,-0.02727524247581628,1766.0
g22115,-0.24931049878768807,2554.0
g22117,0.3643751440347847,303.0
g22119,0.25668374704844243,556.0
g22121,-0.15251543548193824,2286.0
g22123,0.30173600529834854,433.0
g22125,-0.5089916215556836,2960.0
